task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
141,massimilianoghiotto_6254,,sparse_edit_or_object_completion,15819,15.33103297180142,2986,strict_seed,unchanged strict seed,3553c9671588291396fc522219a6dfe6421cef8742db275b65ef355e28d832c6
142,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,7ec306cbe9c96f4c2f2173cbd117ea5f5a75f7f5dc554256184466ca6003fee7
143,massimilianoghiotto_6254,,sparse_edit_or_object_completion,19441,15.12486048297936,2635,strict_seed,unchanged strict seed,6d622f1ea7010e6d61d359b1d079194304f3c12982953bcb26798d75e12dafbd
144,massimilianoghiotto_6254,,crop_or_resize,786,18.333043207570793,1530,strict_seed,unchanged strict seed,76b46f89102b5d5fe4c8314c4afa45e7ebe4dfe59a8b139ed1c31e3f7f0fe1a6
145,afr1ste_5689_artifact,,same_shape_global_transform,69757,13.847226946929018,26837,strict_seed,unchanged strict seed,e2079feb3055f0e93a2742a4edc4fac19dddb92d7b7fbc5f0df209f9cf717ab1
146,massimilianoghiotto_6254,,crop_or_resize,2256,17.27865138738205,2622,strict_seed,unchanged strict seed,417da24a4f91ee3997caf3cdca0efddb208e9761cf6922c5a935cc905d4a7ee0
147,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3870,strict_seed,unchanged strict seed,20e31f9954eb07b1ed602c8e9d6d2e7591d1c02862d3c665f9ef9a0af12c87d1
148,massimilianoghiotto_6254,,sparse_edit_or_object_completion,22029,14.99988495388028,10291,strict_seed,unchanged strict seed,2f9648973251823e02495dca17ef58ce3d45642ad68ca12ff9fa442f3f7a57f9
149,massimilianoghiotto_6254,,crop_or_resize,437,18.92006680490441,1048,strict_seed,unchanged strict seed,66db496e8fd7432ba9e4b6f94f04f957852732e7cd414f29632a5a7c5e41f865
150,massimilianoghiotto_6254,,sparse_edit_or_object_completion,1014,18.078341815848873,1583,strict_seed,unchanged strict seed,658f2a1f85f9b0e0098bb73d7bd931804a72b90cb015b2f7d1893b985acc0b42
151,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3929,strict_seed,unchanged strict seed,78279de40234dc3b49f23ce8efa2aa776b92bd38a0a498486896af47e8e1057f
152,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,7ec306cbe9c96f4c2f2173cbd117ea5f5a75f7f5dc554256184466ca6003fee7
153,kojimar_5800_minimal_blend,,crop_or_resize,11212,15.675260087715321,5740,strict_seed,unchanged strict seed,536e2c7d626d293d83da524545862706cf6eb084579bb7ad782a5bd1eb8ba7a1
154,massimilianoghiotto_6254,,sparse_edit_or_object_completion,45574,14.27290734254795,9074,strict_seed,unchanged strict seed,4cf815dcc7ba3e5ae1bf232de3839aec6162ba538645536aef581b8bc5e83559
155,massimilianoghiotto_6254,,sparse_edit_or_object_completion,1014,18.078341815848873,1583,strict_seed,unchanged strict seed,e64d0639c1b46bd5d2a784efaa34bc5a67c1b0ef925812a729280be4b82283c2
156,massimilianoghiotto_6254,,sparse_edit_or_object_completion,26552,14.81313964660019,47528,strict_seed,unchanged strict seed,e700a58c4d17046a77b1d0eed0c69cc6e19775239f46442efd92035724ba92f5
157,kojimar_5800_minimal_blend,,sparse_edit_or_object_completion,79930,13.711093469379936,50746,strict_seed,unchanged strict seed,3b44e3b9e6ef6a53b1db0ef69889a4d32cf07056e4feb732fc5c70bf89991dfc
158,kojimar_5800_minimal_blend,,sparse_edit_or_object_completion,182776,12.883983361645681,177323,strict_seed,unchanged strict seed,e73f4d1d144d85c28cd49631f79bd7592cf35b6d8cefa3cbec5aa0436339e4ee
159,massimilianoghiotto_6254,,crop_or_resize,89501,13.597994922615115,15010,strict_seed,unchanged strict seed,c5d69b891e11345ba19ead7953bd31bebeaf483e8fd1fd3820b57135e3bc393b
160,massimilianoghiotto_6254,,sparse_edit_or_object_completion,4586,16.56923653658215,2830,strict_seed,unchanged strict seed,b54a75e6de43cf7ddacda1c62c548a0bb78ec20ab920cddc11414b6290142cbb
161,massimilianoghiotto_6254,,sparse_edit_or_object_completion,64647,13.923303020588978,4933,strict_seed,unchanged strict seed,61da30ad541c70206f4842feaea5cc3acdb17e95c7d43c4be625c604d4a0ef7a
162,massimilianoghiotto_6254,,sparse_edit_or_object_completion,63291,13.944501582071068,2707,strict_seed,unchanged strict seed,faa7c04e66259d20dfad4c045a61c2497ff128a58669bfb5f9265549be1786d2
163,massimilianoghiotto_6254,,sparse_edit_or_object_completion,24085,14.910655480935679,10179,strict_seed,unchanged strict seed,7f9e47533c0cf99117ef6ce54e33628e40a982cfbdb0888c14efafff2a8f62fe
164,massimilianoghiotto_6254,,crop_or_resize,30,21.598802618337846,503,strict_seed,unchanged strict seed,701b4adac413f1b4579c013605b0b82ec3557e81a534afea057eb5385e44c6ed
165,massimilianoghiotto_6254,,sparse_edit_or_object_completion,67524,13.87976163077872,5384,strict_seed,unchanged strict seed,c2739b415de8c5a2a83172c106a24a540cc55bf77d1537bffdc1c8c77f1ca03c
166,massimilianoghiotto_6254,,sparse_edit_or_object_completion,24789,14.881844714630706,1433,strict_seed,unchanged strict seed,9801929150b17d666888786a425ff3622513bd6425a9fc274c92ff18c89cad86
167,afr1ste_5689_artifact,,sparse_edit_or_object_completion,685,18.470581161737776,1744,strict_seed,unchanged strict seed,9b89403dd1f7eaab2e051924a605b008b97adbddab87e9c7d77e4e345e40b321
168,massimilianoghiotto_6254,,sparse_edit_or_object_completion,20403,15.076562772156251,4677,strict_seed,unchanged strict seed,3071c76ad752dc2b8b8b8fed9bbb06f836e621f20769e769f086a9833409d15b
169,massimilianoghiotto_6254,,sparse_edit_or_object_completion,23629,14.929769949800432,22889,strict_seed,unchanged strict seed,cc0228c66a3e92fbc8d0fc1046786b2496956fbfb5ad2b0ae682053e0e9f242f
170,massimilianoghiotto_6254,,crop_or_resize,78564,13.728331141770909,80838,strict_seed,unchanged strict seed,8a544d08ce23a77646ec847a881afa922074e32cf0c93ee105fe41bc4a198136
171,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3870,strict_seed,unchanged strict seed,870d03d11f50675a25e91011d3de920f98d7b42c7cea3ef00ac5889afbe2b765
172,massimilianoghiotto_6254,,crop_or_resize,30,21.598802618337846,503,strict_seed,unchanged strict seed,33754d26bb306ccf4ff56220bb64d198e4f5a3ce16466739d1a42b1c47d075c9
173,massimilianoghiotto_6254,,sparse_edit_or_object_completion,175243,12.926071138839562,10179,strict_seed,unchanged strict seed,127987e12db933b7a68a2d793c549759c50da58bd3bc8dc5f54e919036814e67
174,massimilianoghiotto_6254,,crop_or_resize,52019,14.140635684557754,88405,strict_seed,unchanged strict seed,9af0a4920a2a99c8938f0fcfefe55abc1fda4e5fcd64502fa47a49e9378dae56
175,kojimar_5800_minimal_blend,,sparse_edit_or_object_completion,23859,14.920083216374755,5696,strict_seed,unchanged strict seed,5ead70e0a974b320a47ea96a4d5b78f3210cf63b3841e86c46b7e1906e7d1eb9
176,massimilianoghiotto_6254,,sparse_edit_or_object_completion,7920,16.022853515191528,1206,strict_seed,unchanged strict seed,310e4442f475dbfb10cc58349c4750e92c3926f0bc7d172ef83199f44d0d41c0
177,massimilianoghiotto_6254,,crop_or_resize,61194,13.978195575521427,3685,strict_seed,unchanged strict seed,50dc5459fed670dc33d25ef8c29dd8edb245edf554ee923c46c750b8fe65edbf
178,massimilianoghiotto_6254,,crop_or_resize,29331,14.713599743826219,11178,strict_seed,unchanged strict seed,c4e1c08f252c12f246ba16ede5801c931d7394592588c2da3302e34f1043162c
179,massimilianoghiotto_6254,,sparse_edit_or_object_completion,0,25.0,178,strict_seed,unchanged strict seed,cc0ecf9c8ad29b24eff1e0243162813ab3c74f5736044707c4e9526a0235b5a0
180,afr1ste_5689_artifact,,crop_or_resize,7450,16.084030688626395,2610,strict_seed,unchanged strict seed,08ce8a51fa131ec952bcbea71258da38e3b331fe5ef8ee5512ae73607edeed02
181,massimilianoghiotto_6254,,sparse_edit_or_object_completion,1194,17.91493570604745,3575,strict_seed,unchanged strict seed,15fc0f7b83c5ccd9d93b8b801f0a80f4026e1219c6eb8c8d3469fdb65b61f15a
182,massimilianoghiotto_6254,,sparse_edit_or_object_completion,47624,14.228907885166773,15528,strict_seed,unchanged strict seed,dd3b7d204b6ab492fdf2d5845a3c007b4a88bcedd5ce7b3689422764621f0a85
183,massimilianoghiotto_6254,,crop_or_resize,24878,14.87826084223009,6411,strict_seed,unchanged strict seed,3199cf90066c10f0c54c62447548325a5749296ee416377f5ff1db4a6202dc43
184,massimilianoghiotto_6254,,crop_or_resize,38855,14.432407952356657,44106,strict_seed,unchanged strict seed,aa3581ee589edd81550e210f4c471b6961170946bf5f980230a9381ddd284eec
185,massimilianoghiotto_6254,,crop_or_resize,59584,14.00485763936326,23762,strict_seed,unchanged strict seed,4b2e94698954985298780d91862b39976514533d04e0c2a9c65018472bf9ffcc
186,massimilianoghiotto_6254,,sparse_edit_or_object_completion,364,19.10284613236326,1253,strict_seed,unchanged strict seed,96637eb3c4a66a8b2c4172839d118e3ab2df33e08e4a1da27d62a0212abf3447
187,massimilianoghiotto_6254,,same_shape_global_transform,105313,13.435307852707972,7916,strict_seed,unchanged strict seed,2ebbc64c3257fa66b2030c42845bb1b9da22d09c9369fe61e530a138b97cb46a
188,afr1ste_5689_artifact,,crop_or_resize,10664,15.725371138141455,3972,strict_seed,unchanged strict seed,e682d1bc96f2a4231e100c0d03b743a5698f58b03534a9c4822e405136818e3c
189,massimilianoghiotto_6254,,crop_or_resize,24649,14.887508389303385,11016,strict_seed,unchanged strict seed,65d02338f520bf86447f5ed5afe5e5cf010a7b80d6098a9f7595fa3dd978ab1e
190,massimilianoghiotto_6254,,sparse_edit_or_object_completion,11204,15.675973863620001,9783,strict_seed,unchanged strict seed,3c9f31c70da6f35943019bce38adb68a1d8d726d7a9afa6401928992c19abce8
191,franksunp_blended_best,,sparse_edit_or_object_completion,73993,13.788274226882638,45679,strict_seed,unchanged strict seed,ab9be8ed6bba18dd8700e857ff854ba86c997cb9a1d37ce3d96a7c3e92d71217
192,massimilianoghiotto_6254,,sparse_edit_or_object_completion,51968,14.14161657647865,2553,strict_seed,unchanged strict seed,a0f9296beabaca71c0a17a228a0ddf589e3c6f628069e8d251a6c7810ea003e5
193,massimilianoghiotto_6254,,sparse_edit_or_object_completion,53661,14.109558240338645,2282,strict_seed,unchanged strict seed,ecd67c4071fe9d91db3292a95722bec28fc002887cb515081050d11597501994
194,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,59531ad8e7d6f06d12de8865f59b6376213a4a705332979d6bbb9dec19d2bc1d
195,massimilianoghiotto_6254,,crop_or_resize,14229,15.436962585454308,6269,strict_seed,unchanged strict seed,3eda74839b565d6a07b52d5a4b115a9479eda49974a759157acee6caca705320
196,massimilianoghiotto_6254,,sparse_edit_or_object_completion,32242,14.618974770564057,3150,strict_seed,unchanged strict seed,0b604cb65327687551958c78ddedf41604e04a67dd09a247cfc45ec8a2e8de50
197,massimilianoghiotto_6254,,sparse_edit_or_object_completion,50688,14.166555524825903,1646,strict_seed,unchanged strict seed,40a941aea6073c5172e44d71fd1f0e20afcbd18fd06e82b5a5c4cf635b97792c
198,massimilianoghiotto_6254,,same_shape_global_transform,103821,13.449576458609688,8402,strict_seed,unchanged strict seed,1466ce35887bc1eb4d290c46e10e5dfd67f58aeb1bf7ccdf113d625ccd8ff679
199,massimilianoghiotto_6254,,sparse_edit_or_object_completion,16157,15.30989132872317,3260,strict_seed,unchanged strict seed,cb0bca684946f25935aab1e61dc937cd6b383f7ef67004a93900c9d3113a05da
200,massimilianoghiotto_6254,,sparse_edit_or_object_completion,8306,15.975266575809302,4721,strict_seed,unchanged strict seed,7eb580de0fcb4233f0c49ca4f18add4242d900a764bf7fcfb3ae86b17a9fa3b1
201,massimilianoghiotto_6254,,crop_or_resize,92700,13.562876248446054,15537,strict_seed,unchanged strict seed,99fa4299bde6da966f9e0cf551cc7ec5b9fcdeb2d5d699b283487c39f03be5c9
202,massimilianoghiotto_6254,,sparse_edit_or_object_completion,125720,13.258187509088495,3680,strict_seed,unchanged strict seed,b2049b301c3fa23ccd209e74d66cdaafbc62bb2b2224bd6084dd0272004fadc0
203,massimilianoghiotto_6254,,sparse_edit_or_object_completion,88402,13.610350127195805,7171,strict_seed,unchanged strict seed,1208f14ef2fde7dbd4885abb465821f21d9a4ea7bec6c997a8b4127521e143fa
204,kojimar_5800_minimal_blend,,sparse_edit_or_object_completion,104544,13.442636685599203,5559,strict_seed,unchanged strict seed,21b9b3f65c96474ed96fb4096e2cbd4ada67cb1d713bcd4af009dda771a797ea
205,massimilianoghiotto_6254,,crop_or_resize,112313,13.370955104619776,39030,strict_seed,unchanged strict seed,3512e305bf82aaf3ff5254fd584b858ff58c4b73a9488d25642d5c23f9856c5b
206,massimilianoghiotto_6254,,sparse_edit_or_object_completion,61387,13.975046634666326,4900,strict_seed,unchanged strict seed,1d715f2b036176402b6f387e089134dd496fd8ad943ef2db913d91e7769dec63
207,massimilianoghiotto_6254,,crop_or_resize,1875,17.463636061595487,2718,strict_seed,unchanged strict seed,5942f5135e2f22449f36d508a9d941cbc57af134e68281fa5fecdf8ad09c6986
208,afr1ste_5689_artifact,,sparse_edit_or_object_completion,92273,13.56749314667969,18209,strict_seed,unchanged strict seed,8f0f424cd3adb01ba14b8565f81efaf8983d9fb2fb045ecb0e7d57e56f297e30
209,kojimar_5800_minimal_blend,,crop_or_resize,67337,13.882534858321867,61236,strict_seed,unchanged strict seed,38e3d0cd3fa5da6337f84e6e02b196b863274dbe9045f0925c8dd419c99ee4ff
210,massimilianoghiotto_6254,,crop_or_resize,30,21.598802618337846,503,strict_seed,unchanged strict seed,33754d26bb306ccf4ff56220bb64d198e4f5a3ce16466739d1a42b1c47d075c9
211,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,f8319a020475b718d3106b0d713feab8fad352bb27e2764538d652f25ebae026
212,afr1ste_5689_artifact,,sparse_edit_or_object_completion,9969,15.792764442977296,4967,strict_seed,unchanged strict seed,bc1b80a0c529df6089bd31894d4b09d9ee7d14a332ea1feca171b5c65bfe00bf
213,massimilianoghiotto_6254,,crop_or_resize,50225,14.175731810316865,44339,strict_seed,unchanged strict seed,69897c245d45f714781cb16c8859eb45dcd80fd735701861a5388877340282af
214,massimilianoghiotto_6254,,sparse_edit_or_object_completion,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,bd6a8095899555ad3b94fa0fd1e6f2fe4d96ebff08ef720551a5b238e38d5984
215,massimilianoghiotto_6254,,sparse_edit_or_object_completion,38094,14.452187931601495,1952,strict_seed,unchanged strict seed,35f9321e7ec9205a3a5327ab3d0995a03d396d32bf6c2513e50737efd25cf184
216,afr1ste_5689_artifact,,crop_or_resize,103572,13.451977697992342,19717,strict_seed,unchanged strict seed,59206f4fb8043314964546c0a3bdec251bc7ce99fca237c4cf8df98020454ca0
217,massimilianoghiotto_6254,,sparse_edit_or_object_completion,17924,15.206104124093967,1684,strict_seed,unchanged strict seed,d82f188785c2d9ccbc528dbce2f8993098864ed4db7bdb6cfef9c3f933deb153
218,massimilianoghiotto_6254,,crop_or_resize,23202,14.948006239164648,16279,strict_seed,unchanged strict seed,3de9f2fffdbd406f5002fee1d1e42b3069eb38de7940bbfa567d70dd474f2349
219,kojimar_5800_minimal_blend,,sparse_edit_or_object_completion,47688,14.227564927100238,60615,strict_seed,unchanged strict seed,50716feacac978398b2d681aa28439f16837f38de5a69d7184d2016dea1e3198
220,massimilianoghiotto_6254,,sparse_edit_or_object_completion,900,18.197605236675688,3803,strict_seed,unchanged strict seed,632b8fb1ccd0dd3825002474344d4a714a97fcf24c4e46d3f5bfb61870dbf407
221,massimilianoghiotto_6254,,crop_or_resize,55869,14.069235056400384,14298,strict_seed,unchanged strict seed,961e4dd0a5494ead1c0684370d40ae994dd89a259eab68db10458e09a48ddc5a
222,massimilianoghiotto_6254,,crop_or_resize,58035,14.031198444197276,3044,strict_seed,unchanged strict seed,e314ab578979b9ce0e52d625bd4f0d456bbdfb3ef038221123890c781d5b4971
223,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,strict_seed,unchanged strict seed,55c8390e7cd616590c964d235b012266596b6ebcac3c0b458e6e36a532582245
224,afr1ste_5689_artifact,,sparse_edit_or_object_completion,45458,14.275455898281896,5184,strict_seed,unchanged strict seed,48a8e1e1d3b8220b11c07d34ecadf3ca7392db48e58e9705b0c25b45c9e9bdb3
225,massimilianoghiotto_6254,,sparse_edit_or_object_completion,11078,15.68728356140695,6961,strict_seed,unchanged strict seed,de3c8518c5f2758035b00dfb8cac0794bb7bce6789739d58b0108be98ba45c63
226,massimilianoghiotto_6254,,sparse_edit_or_object_completion,5559,16.37682648504653,3827,strict_seed,unchanged strict seed,a66db6d32f0c0ea55646c0508c5636538b98ff497ece5d31e18c1973fd6255da
227,massimilianoghiotto_6254,,crop_or_resize,2927,17.018266713308115,1579,strict_seed,unchanged strict seed,1a176381c4d50064377f785fc6b4d2e9e6b6c7aae337eb9f75895f530bbca80e
228,massimilianoghiotto_6254,,sparse_edit_or_object_completion,25086,14.86993479941538,5206,strict_seed,unchanged strict seed,87a13ed9d01ff5659894eb40e110cb593c97a161e9a177bbe52f45bc5c6ab650
229,massimilianoghiotto_6254,,sparse_edit_or_object_completion,1409,17.74936448810132,1695,strict_seed,unchanged strict seed,c34baaba922521df5185e96202db52651a103bdb4416d85340b2e44422376bff
230,massimilianoghiotto_6254,,sparse_edit_or_object_completion,900,18.197605236675688,3803,strict_seed,unchanged strict seed,513c2f92afc641fecbd08cf3bab18b5addfb7e781e7e38b578bda17b8908804b
231,afr1ste_5689_artifact,,crop_or_resize,38342,14.445698819920006,3983,strict_seed,unchanged strict seed,d5e399d9cdfd5a13eb05e94f75f4890d4384a60c7ced373246b7cc237c430828
232,massimilianoghiotto_6254,,sparse_edit_or_object_completion,29497,14.707956157758622,2772,strict_seed,unchanged strict seed,feb9586cfe7175b1a4fd963753dbb60a8b3f7f82c86ad9cb5f6b44e28799bac0
233,kojimar_5800_minimal_blend,,crop_or_resize,63540,13.940575092176493,40762,strict_seed,unchanged strict seed,fa9bd8c1cfabb28788dc099fee7d61d00f7a1a85af0fde5dba46879824e8764a
234,massimilianoghiotto_6254,,sparse_edit_or_object_completion,81703,13.689154000119816,4894,strict_seed,unchanged strict seed,d81ce7806ea6bf39107cef6bfb7591b06b94183c0cd60dbb4faaa8027ad4498e
235,massimilianoghiotto_6254,,crop_or_resize,1338,17.801068759311825,3616,strict_seed,unchanged strict seed,bc464c1e594934945bcfcfadff0e127d2dcaa7487619f7d7464c6b3f57965b7f
236,massimilianoghiotto_6254,,crop_or_resize,643,18.53385527576238,958,strict_seed,unchanged strict seed,e45ddef9028aac5aeab004971f064fe2aa3bc398a657e44107d82dd0aeb1a81c
237,massimilianoghiotto_6254,,sparse_edit_or_object_completion,14324,15.430308268881676,2499,strict_seed,unchanged strict seed,3d0a77ca7bdedd0bbbfb15b78e5f437da373d165b9cccef36c49e5276037d098
238,massimilianoghiotto_6254,,crop_or_resize,64372,13.927565965061614,15947,strict_seed,unchanged strict seed,4a53c4b59d26583016d408d00a8065dd32544bc1b31de8279187360039ab22b9
239,afr1ste_5689_artifact,,crop_or_resize,94477,13.54388830238479,3677,strict_seed,unchanged strict seed,000e1472771006e984fdc1ef874767713c8679fd86abbb5839ad51ebe693b9e2
240,massimilianoghiotto_6254,,sparse_edit_or_object_completion,27847,14.765519480374964,66199,strict_seed,unchanged strict seed,bd4f3a6cd7fb086174406c3122628f9ce5be2e713c693e64f4a1a2834b3d15fd
241,massimilianoghiotto_6254,,sparse_edit_or_object_completion,0,25.0,178,strict_seed,unchanged strict seed,cc0ecf9c8ad29b24eff1e0243162813ab3c74f5736044707c4e9526a0235b5a0
242,massimilianoghiotto_6254,,crop_or_resize,20119,15.090580078810763,2028,strict_seed,unchanged strict seed,2ba62b3b20f2f14cbf34680c9241953e5c07367e80eb12f0b1a25585320471fc
243,franksunp_blended_best,,sparse_edit_or_object_completion,67878,13.874532744845478,18595,strict_seed,unchanged strict seed,12525256f82e0dc377075d6bd9e7644ec716dfdd9898e1b8278272df3f3975f3
244,massimilianoghiotto_6254,,crop_or_resize,31782,14.633344629227418,8484,strict_seed,unchanged strict seed,d7e9c6ae4f4455bd2a588c7bdcd8fb1cb2c3bc2b8ab7ee9257f8161be595c522
245,massimilianoghiotto_6254,,sparse_edit_or_object_completion,29015,14.724431783375291,3499,strict_seed,unchanged strict seed,845cf4342ff816d92f4dd523bd381004974a7574eb3538384e54a8c37bd258d2
246,massimilianoghiotto_6254,,sparse_edit_or_object_completion,13391,15.497661881504435,4453,strict_seed,unchanged strict seed,ea9cd282dca818f0f41dbb59f782559cdffce4bc0296ff5a7182ad01d8459cca
247,afr1ste_5689_artifact,,crop_or_resize,22031,14.999794168587435,2179,strict_seed,unchanged strict seed,abd7ccd3981d6cba01ae8f6001f5128bf53c0817bb48f5c82c25daf8269f3872
248,afr1ste_5689_artifact,,sparse_edit_or_object_completion,6581,16.208058011543883,2295,strict_seed,unchanged strict seed,968befa516665e9d497a659617cf15ada8947ecbe6694bf63574ab1730958b3d
249,afr1ste_5689_artifact,,crop_or_resize,8999,15.895131260966052,2770,strict_seed,unchanged strict seed,ec1712bc15fea6c479bd67af9035990bb340b11f127cd1a489c4faddf671e788
250,massimilianoghiotto_6254,,sparse_edit_or_object_completion,12141,15.595656566456025,9660,strict_seed,unchanged strict seed,6aff7ade86a0e1b42953e20a4aac2d75465df7994d5dfa9157c38b3884ee39af
251,massimilianoghiotto_6254,,sparse_edit_or_object_completion,100580,13.481291290274044,6781,strict_seed,unchanged strict seed,474eb593e33a540db6438a2041d5c2747c44f4f5f49a9d883147e2716d5e8a66
252,massimilianoghiotto_6254,,sparse_edit_or_object_completion,38062,14.453028311923028,4108,strict_seed,unchanged strict seed,d9adc33e1c0de21f1f8750d77c75a7fefc279f671967b3ce2b9234dac5a46c87
253,massimilianoghiotto_6254,,crop_or_resize,48269,14.215455188361384,4035,strict_seed,unchanged strict seed,cb4eb126bc44ca50c4db62c5ca46f210b30579e62f34b1645d48c86f034cf661
254,afr1ste_5689_artifact,,sparse_edit_or_object_completion,7956,16.018318360026136,5035,strict_seed,unchanged strict seed,b5c5c5280f4cb27717456f3f625575daf09051e74ecb5f1fa1ae1c9f4eae023d
255,kojimar_5800_minimal_blend,,same_shape_global_transform,74403,13.782748457411104,35175,strict_seed,unchanged strict seed,bb545f9d645d6880b2978a60e252a5a242c5a8c54238e206730e1fda86860c27
256,massimilianoghiotto_6254,,sparse_edit_or_object_completion,21123,15.041882226812756,5497,strict_seed,unchanged strict seed,f9a1a0e5e9cb80db99ab40721f01f1b9650ced14c4cafec8a9a7e8385ba25222
257,massimilianoghiotto_6254,,crop_or_resize,1077,18.01806532284361,1891,strict_seed,unchanged strict seed,79822acd7ec3df4ecd7d99fb66bee1d3984b4de324c7da144a068168f46e3a7e
258,massimilianoghiotto_6254,,sparse_edit_or_object_completion,160,19.924826184766175,929,strict_seed,unchanged strict seed,a5af1a539eaa00626494b1dcf363a1d97fcfa622eedd9223bebf9abfb971f2f3
259,massimilianoghiotto_6254,,crop_or_resize,6843,16.169018489047502,3995,strict_seed,unchanged strict seed,b1629adabc558958e887049f25b9bebbd63e4c71bd922b7d68d52b299b760f4f
260,massimilianoghiotto_6254,,sparse_edit_or_object_completion,12474,15.568598242913932,2879,strict_seed,unchanged strict seed,0d2307926e7531b37db868fe27fd52b57acd33e94dff3fe807f928de440260c0
261,massimilianoghiotto_6254,,sparse_edit_or_object_completion,200,19.701682633451963,1003,strict_seed,unchanged strict seed,a263e4f9682d9a013d72e1a5cf5b4c1eef2b057244d474b0ae9b0653b1313a98
262,massimilianoghiotto_6254,,sparse_edit_or_object_completion,3770,16.765169719557946,1095,strict_seed,unchanged strict seed,86769d9b33a6dab74dd8e814dd5b5da9202766a39195e73fa04f9fa88db8b016
263,afr1ste_5689_artifact,,crop_or_resize,8054,16.006075858588602,12625,strict_seed,unchanged strict seed,9e412c35977374fec2ac8dae4cbde22cf77f1cc544d6af95bcc4adbda89d959c
264,massimilianoghiotto_6254,,crop_or_resize,79536,13.716034971665547,8493,strict_seed,unchanged strict seed,2b5477a37ce178bf3148b7932788550519fb2e9cbe222111be10b2c7c2390493
265,afr1ste_5689_artifact,,sparse_edit_or_object_completion,39162,14.424537832136728,3046,strict_seed,unchanged strict seed,559aa7f0e23585fa1e00ae9c9abd32b3948091c81d201b0babbc1368bb7b5c9f
266,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3870,strict_seed,unchanged strict seed,9266080d8ed294e52e63b99529da14cc1579383439176769c66563d294d12414
267,afr1ste_5689_artifact,,sparse_edit_or_object_completion,1255,17.865109148434115,1543,strict_seed,unchanged strict seed,3dd7de025caa7203e7f5c49a29b4efe09c80160fc84c322736e2c5b80fd9c2f7
268,massimilianoghiotto_6254,,sparse_edit_or_object_completion,22387,14.983764287772118,14058,strict_seed,unchanged strict seed,931cdc436a970a7fafe8cd6aa61dd5b9825b12d451d9c40fd8a36eb3c6e1a65c
269,massimilianoghiotto_6254,,crop_or_resize,8602,15.940249986656319,3084,strict_seed,unchanged strict seed,c687934b762104684fb104b0dbd64b66adc40c491e5a2fc9153110c3673e7259
270,massimilianoghiotto_6254,,sparse_edit_or_object_completion,27301,14.785321389461183,14311,strict_seed,unchanged strict seed,7319e96b2e050c9d1a128b892ecd34fb3fd544e85bed61ff12a05891853b708c
271,massimilianoghiotto_6254,,crop_or_resize,28991,14.725259284025897,2976,strict_seed,unchanged strict seed,670f4af2ee5f33ca35a994d02fbcd4cbca4595cecf099f014d3c94ec8999efca
272,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3870,strict_seed,unchanged strict seed,2d16a68fb9c67906f50d61d5ef9d7ea99b5be9e1241a424a754da7a4a9554267
273,afr1ste_5689_artifact,,sparse_edit_or_object_completion,5937,16.311040765729324,2252,strict_seed,unchanged strict seed,1a2fca3f944c7c92863a470a0d39de1263ec64573395fbd3c019d69f272ccbb2
274,massimilianoghiotto_6254,,crop_or_resize,8581,15.942694264192879,3724,strict_seed,unchanged strict seed,2267f8344e3e1fb0f2c5ea7f62288ae634c8bf45007cd703d93b36483f9e8d37
275,afr1ste_5689_artifact,,crop_or_resize,83879,13.662869436848247,25721,strict_seed,unchanged strict seed,312ed5cf1f0d004bdf18e2ca22760cb8dfcd0310003557b810e8e0f769b69ec2
276,massimilianoghiotto_6254,,sparse_edit_or_object_completion,10,22.697414907005953,241,strict_seed,unchanged strict seed,90ceb5dae9a235b3a9413a33fb5a878f1ee8191ed3c7a935ce9ac808abb0997b
277,massimilianoghiotto_6254,,sparse_edit_or_object_completion,14617,15.410059486110708,8205,strict_seed,unchanged strict seed,74d9aca445db3e4469c829c8456110978a13ac9c875ba993a3c6359eb2851901
278,massimilianoghiotto_6254,,sparse_edit_or_object_completion,34383,14.55468246483519,2628,strict_seed,unchanged strict seed,b957c616230c5843c7ad1f5908e630c65c73d7b5b163c5511ccb85543537258d
279,massimilianoghiotto_6254,,sparse_edit_or_object_completion,26330,14.821535747509644,10894,strict_seed,unchanged strict seed,a548bbd30c36daa3a461eb5cf7d09a0ca2e664492b62411c0afae98d087e3453
280,massimilianoghiotto_6254,,sparse_edit_or_object_completion,90506,13.586828574167079,13536,strict_seed,unchanged strict seed,1d32eeaecaed049928be1fa84510d84c6e1d31cfbe78fac32b71629f9732fe07
